customer_id,loyalty_score,product_id,product_description,product_category,basket,date_of_purchase
C47,,,,,"[{'product_id': 'P54', 'price': 1174}, {'product_id': 'P54', 'price': 1734}]",2018-12-08 03:23:00
C53,,,,,"[{'product_id': 'P40', 'price': 240}, {'product_id': 'P35', 'price': 1671}]",2018-12-08 12:44:00
C55,,,,,"[{'product_id': 'P16', 'price': 12}, {'product_id': 'P17', 'price': 734}]",2018-12-08 23:15:00
C56,,,,,"[{'product_id': 'P04', 'price': 810}, {'product_id': 'P07', 'price': 783}, {'product_id': 'P06', 'price': 1377}]",2018-12-08 13:25:00
C59,,,,,"[{'product_id': 'P49', 'price': 1776}, {'product_id': 'P51', 'price': 1282}]",2018-12-08 22:57:00
C66,,,,,"[{'product_id': 'P55', 'price': 1793}]",2018-12-08 22:50:00
C73,,,,,"[{'product_id': 'P06', 'price': 381}, {'product_id': 'P04', 'price': 237}, {'product_id': 'P11', 'price': 1029}]",2018-12-08 15:00:00
C79,,,,,"[{'product_id': 'P63', 'price': 55}, {'product_id': 'P61', 'price': 1504}, {'product_id': 'P63', 'price': 1125}]",2018-12-08 18:57:00
C88,,,,,"[{'product_id': 'P40', 'price': 1436}]",2018-12-08 23:59:00
C95,,,,,"[{'product_id': 'P22', 'price': 14}, {'product_id': 'P30', 'price': 827}]",2018-12-08 04:03:00
C99,,,,,"[{'product_id': 'P25', 'price': 326}, {'product_id': 'P29', 'price': 938}, {'product_id': 'P23', 'price': 1061}]",2018-12-08 21:06:00
C103,,,,,"[{'product_id': 'P20', 'price': 1521}]",2018-12-08 18:09:00
C105,,,,,"[{'product_id': 'P49', 'price': 1839}, {'product_id': 'P52', 'price': 107}, {'product_id': 'P54', 'price': 1185}]",2018-12-08 05:29:00
C108,,,,,"[{'product_id': 'P39', 'price': 181}]",2018-12-08 10:31:00
C114,,,,,"[{'product_id': 'P46', 'price': 1919}, {'product_id': 'P45', 'price': 886}, {'product_id': 'P56', 'price': 824}]",2018-12-08 10:14:00
C116,,,,,"[{'product_id': 'P08', 'price': 256}, {'product_id': 'P06', 'price': 400}]",2018-12-08 09:56:00
C117,,,,,"[{'product_id': 'P63', 'price': 1804}, {'product_id': 'P62', 'price': 598}]",2018-12-08 08:09:00
C120,,,,,"[{'product_id': 'P39', 'price': 569}, {'product_id': 'P39', 'price': 448}, {'product_id': 'P39', 'price': 1546}]",2018-12-08 08:30:00
C133,,,,,"[{'product_id': 'P42', 'price': 1379}, {'product_id': 'P42', 'price': 644}]",2018-12-08 21:53:00
C12,,,,,"[{'product_id': 'P30', 'price': 1541}, {'product_id': 'P24', 'price': 1839}, {'product_id': 'P22', 'price': 1330}]",2018-12-09 18:55:00
C18,,,,,"[{'product_id': 'P40', 'price': 1672}]",2018-12-09 07:02:00
C23,,,,,"[{'product_id': 'P28', 'price': 402}, {'product_id': 'P28', 'price': 373}]",2018-12-09 22:13:00
C28,,,,,"[{'product_id': 'P13', 'price': 1207}, {'product_id': 'P14', 'price': 1013}, {'product_id': 'P14', 'price': 1685}]",2018-12-09 05:59:00
C30,,,,,"[{'product_id': 'P34', 'price': 1793}, {'product_id': 'P30', 'price': 1122}, {'product_id': 'P24', 'price': 1513}]",2018-12-09 18:26:00
C34,,,,,"[{'product_id': 'P26', 'price': 1675}]",2018-12-09 23:14:00
C51,,,,,"[{'product_id': 'P38', 'price': 1655}, {'product_id': 'P40', 'price': 488}]",2018-12-09 21:39:00
C55,,,,,"[{'product_id': 'P25', 'price': 1630}, {'product_id': 'P22', 'price': 1313}, {'product_id': 'P28', 'price': 1914}]",2018-12-09 14:31:00
C69,,,,,"[{'product_id': 'P31', 'price': 835}]",2018-12-09 19:52:00
C76,,,,,"[{'product_id': 'P34', 'price': 1930}, {'product_id': 'P23', 'price': 687}, {'product_id': 'P24', 'price': 1649}]",2018-12-09 16:15:00
C77,,,,,"[{'product_id': 'P36', 'price': 510}, {'product_id': 'P40', 'price': 748}]",2018-12-09 17:18:00
C79,,,,,"[{'product_id': 'P40', 'price': 1768}]",2018-12-09 15:53:00
C80,,,,,"[{'product_id': 'P39', 'price': 346}]",2018-12-09 05:18:00
C83,,,,,"[{'product_id': 'P19', 'price': 231}, {'product_id': 'P21', 'price': 356}]",2018-12-09 13:05:00
C84,,,,,"[{'product_id': 'P64', 'price': 986}, {'product_id': 'P62', 'price': 940}]",2018-12-09 15:56:00
C89,,,,,"[{'product_id': 'P40', 'price': 282}, {'product_id': 'P36', 'price': 712}, {'product_id': 'P36', 'price': 1608}]",2018-12-09 11:55:00
C93,,,,,"[{'product_id': 'P51', 'price': 1818}, {'product_id': 'P55', 'price': 547}]",2018-12-09 04:31:00
C118,,,,,"[{'product_id': 'P43', 'price': 107}, {'product_id': 'P47', 'price': 947}, {'product_id': 'P57', 'price': 937}]",2018-12-09 08:52:00
C129,,,,,"[{'product_id': 'P02', 'price': 636}, {'product_id': 'P07', 'price': 1509}, {'product_id': 'P06', 'price': 1400}]",2018-12-09 06:44:00
C135,,,,,"[{'product_id': 'P43', 'price': 1493}, {'product_id': 'P53', 'price': 1780}]",2018-12-09 14:30:00
C136,,,,,"[{'product_id': 'P01', 'price': 34}]",2018-12-09 04:54:00
C137,,,,,"[{'product_id': 'P62', 'price': 1685}, {'product_id': 'P61', 'price': 1829}]",2018-12-09 19:43:00
C16,,,,,"[{'product_id': 'P24', 'price': 183}, {'product_id': 'P29', 'price': 741}]",2018-12-10 11:44:00
C21,,,,,"[{'product_id': 'P09', 'price': 1486}]",2018-12-10 20:42:00
C30,,,,,"[{'product_id': 'P30', 'price': 1666}, {'product_id': 'P26', 'price': 1388}, {'product_id': 'P32', 'price': 1079}]",2018-12-10 09:54:00
C34,,,,,"[{'product_id': 'P61', 'price': 1115}, {'product_id': 'P61', 'price': 545}, {'product_id': 'P64', 'price': 290}]",2018-12-10 11:37:00
C38,,,,,"[{'product_id': 'P61', 'price': 1113}]",2018-12-10 03:57:00
C53,,,,,"[{'product_id': 'P63', 'price': 1195}, {'product_id': 'P62', 'price': 1902}, {'product_id': 'P61', 'price': 1396}]",2018-12-10 18:29:00
C60,,,,,"[{'product_id': 'P28', 'price': 808}]",2018-12-10 19:38:00
C65,,,,,"[{'product_id': 'P21', 'price': 1843}]",2018-12-10 03:42:00
C66,,,,,"[{'product_id': 'P61', 'price': 425}, {'product_id': 'P61', 'price': 1930}, {'product_id': 'P62', 'price': 1516}]",2018-12-10 14:40:00
C70,,,,,"[{'product_id': 'P21', 'price': 850}]",2018-12-10 12:12:00
C73,,,,,"[{'product_id': 'P63', 'price': 738}, {'product_id': 'P61', 'price': 544}]",2018-12-10 06:19:00
C76,,,,,"[{'product_id': 'P63', 'price': 559}, {'product_id': 'P62', 'price': 1180}, {'product_id': 'P61', 'price': 1712}]",2018-12-10 21:50:00
C79,,,,,"[{'product_id': 'P55', 'price': 179}, {'product_id': 'P47', 'price': 1093}]",2018-12-10 14:54:00
C84,,,,,"[{'product_id': 'P07', 'price': 823}, {'product_id': 'P02', 'price': 1968}]",2018-12-10 07:42:00
C85,,,,,"[{'product_id': 'P22', 'price': 1293}, {'product_id': 'P24', 'price': 512}]",2018-12-10 17:33:00
C86,,,,,"[{'product_id': 'P52', 'price': 423}, {'product_id': 'P41', 'price': 1863}, {'product_id': 'P46', 'price': 1012}]",2018-12-10 04:55:00
C87,,,,,"[{'product_id': 'P05', 'price': 71}, {'product_id': 'P10', 'price': 595}]",2018-12-10 19:39:00
C92,,,,,"[{'product_id': 'P63', 'price': 1438}, {'product_id': 'P62', 'price': 372}]",2018-12-10 09:28:00
C96,,,,,"[{'product_id': 'P22', 'price': 523}, {'product_id': 'P32', 'price': 332}]",2018-12-10 21:00:00
C97,,,,,"[{'product_id': 'P63', 'price': 1743}, {'product_id': 'P63', 'price': 7}]",2018-12-10 22:23:00
C98,,,,,"[{'product_id': 'P61', 'price': 132}]",2018-12-10 07:34:00
C101,,,,,"[{'product_id': 'P09', 'price': 1355}, {'product_id': 'P12', 'price': 1643}, {'product_id': 'P10', 'price': 1660}]",2018-12-10 07:10:00
C105,,,,,"[{'product_id': 'P46', 'price': 918}, {'product_id': 'P54', 'price': 781}]",2018-12-10 03:45:00
C109,,,,,"[{'product_id': 'P31', 'price': 1246}]",2018-12-10 06:53:00
C111,,,,,"[{'product_id': 'P32', 'price': 156}, {'product_id': 'P34', 'price': 22}, {'product_id': 'P22', 'price': 1852}]",2018-12-10 03:42:00
C124,,,,,"[{'product_id': 'P24', 'price': 1710}]",2018-12-10 18:48:00
C128,,,,,"[{'product_id': 'P64', 'price': 576}, {'product_id': 'P61', 'price': 1448}]",2018-12-10 11:28:00
C133,,,,,"[{'product_id': 'P50', 'price': 249}]",2018-12-10 03:17:00
C135,,,,,"[{'product_id': 'P59', 'price': 1941}, {'product_id': 'P44', 'price': 720}, {'product_id': 'P41', 'price': 1495}]",2018-12-10 04:43:00
C28,,,,,"[{'product_id': 'P23', 'price': 1909}, {'product_id': 'P34', 'price': 1825}]",2018-12-11 19:54:00
C31,,,,,"[{'product_id': 'P41', 'price': 1438}]",2018-12-11 21:41:00
C34,,,,,"[{'product_id': 'P48', 'price': 195}]",2018-12-11 03:23:00
C50,,,,,"[{'product_id': 'P37', 'price': 672}, {'product_id': 'P36', 'price': 1294}, {'product_id': 'P37', 'price': 216}]",2018-12-11 12:23:00
C60,,,,,"[{'product_id': 'P29', 'price': 1996}, {'product_id': 'P25', 'price': 1613}, {'product_id': 'P29', 'price': 1369}]",2018-12-11 05:21:00
C64,,,,,"[{'product_id': 'P16', 'price': 1555}, {'product_id': 'P15', 'price': 1824}]",2018-12-11 14:46:00
C65,,,,,"[{'product_id': 'P62', 'price': 866}, {'product_id': 'P62', 'price': 524}, {'product_id': 'P62', 'price': 7}]",2018-12-11 11:33:00
C66,,,,,"[{'product_id': 'P45', 'price': 1776}, {'product_id': 'P44', 'price': 604}, {'product_id': 'P58', 'price': 1078}]",2018-12-11 16:36:00
C79,,,,,"[{'product_id': 'P63', 'price': 667}, {'product_id': 'P63', 'price': 173}]",2018-12-11 09:45:00
C81,,,,,"[{'product_id': 'P43', 'price': 546}]",2018-12-11 17:32:00
C91,,,,,"[{'product_id': 'P40', 'price': 698}, {'product_id': 'P37', 'price': 1373}]",2018-12-11 03:28:00
C92,,,,,"[{'product_id': 'P61', 'price': 1717}, {'product_id': 'P64', 'price': 524}, {'product_id': 'P63', 'price': 972}]",2018-12-11 12:41:00
C95,,,,,"[{'product_id': 'P32', 'price': 1514}, {'product_id': 'P30', 'price': 34}]",2018-12-11 21:53:00
C114,,,,,"[{'product_id': 'P55', 'price': 599}]",2018-12-11 18:59:00
C116,,,,,"[{'product_id': 'P08', 'price': 100}, {'product_id': 'P03', 'price': 1721}, {'product_id': 'P01', 'price': 749}]",2018-12-11 18:04:00
C117,,,,,"[{'product_id': 'P63', 'price': 702}, {'product_id': 'P63', 'price': 1228}, {'product_id': 'P64', 'price': 753}]",2018-12-11 13:19:00
C130,,,,,"[{'product_id': 'P12', 'price': 409}, {'product_id': 'P05', 'price': 468}, {'product_id': 'P03', 'price': 884}]",2018-12-11 07:41:00
C134,,,,,"[{'product_id': 'P63', 'price': 1112}, {'product_id': 'P62', 'price': 1688}]",2018-12-11 06:54:00
C135,,,,,"[{'product_id': 'P49', 'price': 1215}]",2018-12-11 05:01:00
C136,,,,,"[{'product_id': 'P01', 'price': 889}, {'product_id': 'P01', 'price': 1910}]",2018-12-11 15:11:00
C137,,,,,"[{'product_id': 'P27', 'price': 220}, {'product_id': 'P29', 'price': 167}, {'product_id': 'P23', 'price': 1744}]",2018-12-11 19:04:00
C4,,,,,"[{'product_id': 'P38', 'price': 1089}, {'product_id': 'P39', 'price': 854}, {'product_id': 'P38', 'price': 1982}]",2018-12-12 19:12:00
C10,,,,,"[{'product_id': 'P23', 'price': 1967}, {'product_id': 'P30', 'price': 1281}, {'product_id': 'P23', 'price': 1804}]",2018-12-12 07:40:00
C15,,,,,"[{'product_id': 'P54', 'price': 88}, {'product_id': 'P53', 'price': 1853}, {'product_id': 'P41', 'price': 1978}]",2018-12-12 11:06:00
C28,,,,,"[{'product_id': 'P31', 'price': 18}, {'product_id': 'P31', 'price': 693}]",2018-12-12 10:10:00
C37,,,,,"[{'product_id': 'P31', 'price': 200}]",2018-12-12 18:45:00
C39,,,,,"[{'product_id': 'P46', 'price': 1431}]",2018-12-12 18:58:00
C40,,,,,"[{'product_id': 'P39', 'price': 1199}, {'product_id': 'P35', 'price': 1157}, {'product_id': 'P38', 'price': 1702}]",2018-12-12 20:44:00
C42,,,,,"[{'product_id': 'P55', 'price': 175}, {'product_id': 'P47', 'price': 1025}, {'product_id': 'P49', 'price': 1523}]",2018-12-12 09:15:00
C43,,,,,"[{'product_id': 'P56', 'price': 1800}]",2018-12-12 20:51:00
C44,,,,,"[{'product_id': 'P40', 'price': 1027}, {'product_id': 'P35', 'price': 670}]",2018-12-12 18:09:00
C63,,,,,"[{'product_id': 'P33', 'price': 1252}, {'product_id': 'P30', 'price': 1934}]",2018-12-12 16:30:00
C64,,,,,"[{'product_id': 'P21', 'price': 1742}, {'product_id': 'P18', 'price': 1491}, {'product_id': 'P18', 'price': 1600}]",2018-12-12 10:02:00
C76,,,,,"[{'product_id': 'P64', 'price': 1743}]",2018-12-12 04:50:00
C83,,,,,"[{'product_id': 'P45', 'price': 623}, {'product_id': 'P53', 'price': 823}]",2018-12-12 10:06:00
C86,,,,,"[{'product_id': 'P36', 'price': 1805}]",2018-12-12 10:09:00
C89,,,,,"[{'product_id': 'P33', 'price': 1644}]",2018-12-12 15:33:00
C102,,,,,"[{'product_id': 'P48', 'price': 51}, {'product_id': 'P53', 'price': 389}]",2018-12-12 08:58:00
C104,,,,,"[{'product_id': 'P18', 'price': 807}, {'product_id': 'P16', 'price': 1394}]",2018-12-12 23:37:00
C112,,,,,"[{'product_id': 'P39', 'price': 395}, {'product_id': 'P39', 'price': 1759}, {'product_id': 'P35', 'price': 1666}]",2018-12-12 17:47:00
C116,,,,,"[{'product_id': 'P04', 'price': 858}]",2018-12-12 19:53:00
C123,,,,,"[{'product_id': 'P49', 'price': 1882}, {'product_id': 'P47', 'price': 254}]",2018-12-12 11:49:00
C126,,,,,"[{'product_id': 'P49', 'price': 1317}]",2018-12-12 07:48:00
C5,,,,,"[{'product_id': 'P38', 'price': 1890}, {'product_id': 'P35', 'price': 1896}]",2018-12-13 18:31:00
C17,,,,,"[{'product_id': 'P25', 'price': 660}]",2018-12-13 18:01:00
C19,,,,,"[{'product_id': 'P62', 'price': 930}, {'product_id': 'P63', 'price': 1564}, {'product_id': 'P62', 'price': 1222}]",2018-12-13 05:39:00
C23,,,,,"[{'product_id': 'P45', 'price': 554}, {'product_id': 'P54', 'price': 1835}]",2018-12-13 20:47:00
C26,,,,,"[{'product_id': 'P47', 'price': 191}, {'product_id': 'P57', 'price': 1617}]",2018-12-13 15:46:00
C29,,,,,"[{'product_id': 'P33', 'price': 557}, {'product_id': 'P27', 'price': 603}, {'product_id': 'P24', 'price': 900}]",2018-12-13 18:50:00
C30,,,,,"[{'product_id': 'P61', 'price': 985}, {'product_id': 'P61', 'price': 1249}]",2018-12-13 23:47:00
C32,,,,,"[{'product_id': 'P55', 'price': 1067}, {'product_id': 'P56', 'price': 470}]",2018-12-13 23:46:00
C34,,,,,"[{'product_id': 'P33', 'price': 1626}, {'product_id': 'P33', 'price': 1907}]",2018-12-13 19:51:00
C38,,,,,"[{'product_id': 'P28', 'price': 454}, {'product_id': 'P26', 'price': 1965}, {'product_id': 'P27', 'price': 1549}]",2018-12-13 05:06:00
C43,,,,,"[{'product_id': 'P53', 'price': 1719}, {'product_id': 'P45', 'price': 818}, {'product_id': 'P46', 'price': 1233}]",2018-12-13 14:44:00
C75,,,,,"[{'product_id': 'P12', 'price': 1247}, {'product_id': 'P11', 'price': 983}]",2018-12-13 14:41:00
C76,,,,,"[{'product_id': 'P61', 'price': 1006}, {'product_id': 'P64', 'price': 585}, {'product_id': 'P63', 'price': 614}]",2018-12-13 19:12:00
C79,,,,,"[{'product_id': 'P36', 'price': 1981}, {'product_id': 'P37', 'price': 580}, {'product_id': 'P35', 'price': 1759}]",2018-12-13 09:10:00
C82,,,,,"[{'product_id': 'P01', 'price': 1205}, {'product_id': 'P02', 'price': 278}]",2018-12-13 14:02:00
C88,,,,,"[{'product_id': 'P35', 'price': 1669}, {'product_id': 'P38', 'price': 1573}]",2018-12-13 09:58:00
C90,,,,,"[{'product_id': 'P36', 'price': 636}, {'product_id': 'P35', 'price': 1563}, {'product_id': 'P35', 'price': 76}]",2018-12-13 16:53:00
C113,,,,,"[{'product_id': 'P26', 'price': 1724}, {'product_id': 'P30', 'price': 1407}, {'product_id': 'P31', 'price': 1214}]",2018-12-13 13:25:00
C123,,,,,"[{'product_id': 'P59', 'price': 762}, {'product_id': 'P47', 'price': 57}, {'product_id': 'P57', 'price': 72}]",2018-12-13 04:42:00
C129,,,,,"[{'product_id': 'P01', 'price': 481}, {'product_id': 'P07', 'price': 352}, {'product_id': 'P05', 'price': 1436}]",2018-12-13 09:39:00
C130,,,,,"[{'product_id': 'P05', 'price': 1549}, {'product_id': 'P02', 'price': 1425}]",2018-12-13 14:02:00
C133,,,,,"[{'product_id': 'P43', 'price': 1625}, {'product_id': 'P47', 'price': 794}, {'product_id': 'P53', 'price': 1634}]",2018-12-13 23:52:00
C134,,,,,"[{'product_id': 'P24', 'price': 114}, {'product_id': 'P22', 'price': 198}, {'product_id': 'P28', 'price': 1493}]",2018-12-13 05:06:00
C135,,,,,"[{'product_id': 'P41', 'price': 1805}]",2018-12-13 11:53:00
C15,,,,,"[{'product_id': 'P38', 'price': 1708}, {'product_id': 'P35', 'price': 838}, {'product_id': 'P37', 'price': 839}]",2018-12-14 05:11:00
C28,,,,,"[{'product_id': 'P28', 'price': 334}, {'product_id': 'P22', 'price': 94}]",2018-12-14 03:39:00
C33,,,,,"[{'product_id': 'P59', 'price': 93}, {'product_id': 'P47', 'price': 177}]",2018-12-14 16:28:00
C34,,,,,"[{'product_id': 'P64', 'price': 1721}]",2018-12-14 10:12:00
C38,,,,,"[{'product_id': 'P35', 'price': 294}, {'product_id': 'P35', 'price': 249}, {'product_id': 'P38', 'price': 357}]",2018-12-14 17:30:00
C39,,,,,"[{'product_id': 'P50', 'price': 1415}]",2018-12-14 13:34:00
C43,,,,,"[{'product_id': 'P57', 'price': 697}]",2018-12-14 10:14:00
C49,,,,,"[{'product_id': 'P39', 'price': 1425}, {'product_id': 'P35', 'price': 396}]",2018-12-14 07:34:00
C59,,,,,"[{'product_id': 'P41', 'price': 1746}]",2018-12-14 13:52:00
C60,,,,,"[{'product_id': 'P31', 'price': 887}]",2018-12-14 04:17:00
C64,,,,,"[{'product_id': 'P31', 'price': 134}, {'product_id': 'P28', 'price': 1674}]",2018-12-14 06:13:00
C73,,,,,"[{'product_id': 'P01', 'price': 334}, {'product_id': 'P02', 'price': 129}, {'product_id': 'P10', 'price': 1629}]",2018-12-14 11:55:00
C86,,,,,"[{'product_id': 'P59', 'price': 1332}]",2018-12-14 12:27:00
C87,,,,,"[{'product_id': 'P04', 'price': 318}]",2018-12-14 05:55:00
C96,,,,,"[{'product_id': 'P32', 'price': 860}, {'product_id': 'P26', 'price': 1682}, {'product_id': 'P22', 'price': 273}]",2018-12-14 23:55:00
C100,,,,,"[{'product_id': 'P39', 'price': 1182}, {'product_id': 'P36', 'price': 592}, {'product_id': 'P37', 'price': 1193}]",2018-12-14 23:33:00
C106,,,,,"[{'product_id': 'P25', 'price': 263}]",2018-12-14 21:15:00
C111,,,,,"[{'product_id': 'P12', 'price': 128}, {'product_id': 'P10', 'price': 135}]",2018-12-14 22:14:00
C112,,,,,"[{'product_id': 'P40', 'price': 816}, {'product_id': 'P36', 'price': 806}, {'product_id': 'P36', 'price': 1810}]",2018-12-14 10:11:00
C114,,,,,"[{'product_id': 'P45', 'price': 686}, {'product_id': 'P52', 'price': 218}]",2018-12-14 13:22:00
C115,,,,,"[{'product_id': 'P25', 'price': 421}]",2018-12-14 04:03:00
C124,,,,,"[{'product_id': 'P36', 'price': 436}]",2018-12-14 05:25:00
C8,,,,,"[{'product_id': 'P24', 'price': 551}]",2018-12-15 09:40:00
C11,,,,,"[{'product_id': 'P11', 'price': 1925}, {'product_id': 'P01', 'price': 859}, {'product_id': 'P03', 'price': 295}]",2018-12-15 15:18:00
C17,,,,,"[{'product_id': 'P46', 'price': 582}, {'product_id': 'P44', 'price': 603}, {'product_id': 'P54', 'price': 1126}]",2018-12-15 17:48:00
C21,,,,,"[{'product_id': 'P32', 'price': 446}]",2018-12-15 17:15:00
C28,,,,,"[{'product_id': 'P18', 'price': 1247}]",2018-12-15 20:43:00
C37,,,,,"[{'product_id': 'P22', 'price': 1008}]",2018-12-15 04:49:00
C39,,,,,"[{'product_id': 'P63', 'price': 4}, {'product_id': 'P61', 'price': 596}]",2018-12-15 16:12:00
C50,,,,,"[{'product_id': 'P09', 'price': 1490}, {'product_id': 'P03', 'price': 983}]",2018-12-15 16:00:00
C51,,,,,"[{'product_id': 'P39', 'price': 440}, {'product_id': 'P38', 'price': 1968}, {'product_id': 'P36', 'price': 1907}]",2018-12-15 10:10:00
C56,,,,,"[{'product_id': 'P37', 'price': 225}, {'product_id': 'P37', 'price': 1290}, {'product_id': 'P38', 'price': 47}]",2018-12-15 04:30:00
C60,,,,,"[{'product_id': 'P23', 'price': 199}, {'product_id': 'P27', 'price': 856}, {'product_id': 'P31', 'price': 1154}]",2018-12-15 12:36:00
C70,,,,,"[{'product_id': 'P15', 'price': 746}, {'product_id': 'P18', 'price': 459}, {'product_id': 'P13', 'price': 1731}]",2018-12-15 14:41:00
C78,,,,,"[{'product_id': 'P60', 'price': 430}, {'product_id': 'P50', 'price': 1699}, {'product_id': 'P47', 'price': 657}]",2018-12-15 19:37:00
C79,,,,,"[{'product_id': 'P53', 'price': 1345}, {'product_id': 'P47', 'price': 1915}]",2018-12-15 06:30:00
C87,,,,,"[{'product_id': 'P09', 'price': 1384}, {'product_id': 'P10', 'price': 995}, {'product_id': 'P08', 'price': 1225}]",2018-12-15 09:07:00
C91,,,,,"[{'product_id': 'P35', 'price': 1983}, {'product_id': 'P38', 'price': 1032}, {'product_id': 'P35', 'price': 1794}]",2018-12-15 04:19:00
C97,,,,,"[{'product_id': 'P34', 'price': 1973}, {'product_id': 'P32', 'price': 1998}]",2018-12-15 11:35:00
C99,,,,,"[{'product_id': 'P31', 'price': 737}, {'product_id': 'P27', 'price': 1052}, {'product_id': 'P34', 'price': 986}]",2018-12-15 10:05:00
C107,,,,,"[{'product_id': 'P44', 'price': 218}, {'product_id': 'P50', 'price': 1246}]",2018-12-15 18:11:00
C110,,,,,"[{'product_id': 'P59', 'price': 1225}, {'product_id': 'P42', 'price': 1746}]",2018-12-15 03:39:00
C117,,,,,"[{'product_id': 'P62', 'price': 803}, {'product_id': 'P64', 'price': 283}, {'product_id': 'P64', 'price': 392}]",2018-12-15 06:26:00
C126,,,,,"[{'product_id': 'P38', 'price': 1273}, {'product_id': 'P39', 'price': 172}, {'product_id': 'P38', 'price': 1304}]",2018-12-15 14:38:00
C133,,,,,"[{'product_id': 'P40', 'price': 1268}]",2018-12-15 21:36:00
C136,,,,,"[{'product_id': 'P04', 'price': 1647}, {'product_id': 'P04', 'price': 1127}]",2018-12-15 09:07:00
C1,,,,,"[{'product_id': 'P25', 'price': 541}, {'product_id': 'P22', 'price': 598}]",2018-12-16 04:00:00
C3,,,,,"[{'product_id': 'P20', 'price': 83}]",2018-12-16 04:46:00
C5,,,,,"[{'product_id': 'P10', 'price': 1027}, {'product_id': 'P08', 'price': 1844}, {'product_id': 'P09', 'price': 1228}]",2018-12-16 14:04:00
C9,,,,,"[{'product_id': 'P26', 'price': 115}, {'product_id': 'P28', 'price': 737}]",2018-12-16 10:53:00
C18,,,,,"[{'product_id': 'P38', 'price': 666}, {'product_id': 'P38', 'price': 97}]",2018-12-16 10:07:00
C19,,,,,"[{'product_id': 'P63', 'price': 790}, {'product_id': 'P64', 'price': 1104}]",2018-12-16 04:06:00
C27,,,,,"[{'product_id': 'P35', 'price': 98}]",2018-12-16 22:05:00
C34,,,,,"[{'product_id': 'P42', 'price': 24}, {'product_id': 'P49', 'price': 1098}, {'product_id': 'P57', 'price': 498}]",2018-12-16 18:05:00
C36,,,,,"[{'product_id': 'P07', 'price': 1333}, {'product_id': 'P11', 'price': 270}]",2018-12-16 11:42:00
C37,,,,,"[{'product_id': 'P63', 'price': 664}]",2018-12-16 08:42:00
C42,,,,,"[{'product_id': 'P48', 'price': 12}, {'product_id': 'P48', 'price': 1087}, {'product_id': 'P42', 'price': 142}]",2018-12-16 09:01:00
C43,,,,,"[{'product_id': 'P09', 'price': 1035}, {'product_id': 'P11', 'price': 1520}, {'product_id': 'P06', 'price': 1734}]",2018-12-16 19:52:00
C54,,,,,"[{'product_id': 'P26', 'price': 836}, {'product_id': 'P26', 'price': 160}, {'product_id': 'P30', 'price': 561}]",2018-12-16 05:05:00
C56,,,,,"[{'product_id': 'P11', 'price': 1476}, {'product_id': 'P02', 'price': 1893}, {'product_id': 'P12', 'price': 425}]",2018-12-16 17:10:00
C60,,,,,"[{'product_id': 'P25', 'price': 1524}, {'product_id': 'P31', 'price': 1217}, {'product_id': 'P29', 'price': 1184}]",2018-12-16 20:16:00
C63,,,,,"[{'product_id': 'P31', 'price': 77}, {'product_id': 'P34', 'price': 1006}]",2018-12-16 07:42:00
C82,,,,,"[{'product_id': 'P44', 'price': 201}, {'product_id': 'P53', 'price': 1365}]",2018-12-16 12:16:00
